machine_id,machine_type,cycle,cycle_time,defect,maintenance_event,maintenance_action,downtime_event
M4,bearing_degradation_machine,500,10.844895362894368,0,0,,0.0
M1,tool_wear_machine,501,10.042327967283732,0,0,,
M2,calibration_drift_machine,501,10.160061013803002,0,0,,
M3,healthy_control_machine,501,10.020132660132148,1,0,,
M4,bearing_degradation_machine,501,10.886405045712497,0,0,,0.0
M1,tool_wear_machine,502,10.112583774931315,0,0,,
M2,calibration_drift_machine,502,9.74712174567568,0,0,,
M3,healthy_control_machine,502,10.030414326816876,0,0,,
M4,bearing_degradation_machine,502,10.968142205978614,0,0,,0.0
M1,tool_wear_machine,503,10.175592642285817,0,0,,
M2,calibration_drift_machine,503,9.870572973457275,0,0,,
M3,healthy_control_machine,503,9.96743789254172,0,0,,
M4,bearing_degradation_machine,503,11.01098036142572,0,0,,0.0
M1,tool_wear_machine,504,10.254355458931613,0,0,,
M2,calibration_drift_machine,504,9.929835283852603,0,0,,
M3,healthy_control_machine,504,9.823112285742884,0,0,,
M4,bearing_degradation_machine,504,11.088162499618731,0,0,,0.0
M1,tool_wear_machine,505,10.342514833580747,0,0,,
M2,calibration_drift_machine,505,10.246494532198238,0,0,,
M3,healthy_control_machine,505,10.106256270870187,0,0,,
M4,bearing_degradation_machine,505,11.123499318263157,0,0,,0.0
M1,tool_wear_machine,506,10.404417687582303,0,0,,
M2,calibration_drift_machine,506,9.74465705106311,0,0,,
M3,healthy_control_machine,506,10.044385105019046,0,0,,
M4,bearing_degradation_machine,506,11.182675036630116,0,0,,0.0
M1,tool_wear_machine,507,10.483303815217967,0,0,,
M2,calibration_drift_machine,507,10.07115108944327,0,0,,
M3,healthy_control_machine,507,9.754561269947825,0,0,,
M4,bearing_degradation_machine,507,11.249274678618763,0,0,,0.0
M1,tool_wear_machine,508,10.537501803106167,0,0,,
M2,calibration_drift_machine,508,9.820839461676332,0,0,,
M3,healthy_control_machine,508,9.857002819982505,0,0,,
M4,bearing_degradation_machine,508,11.278853393683807,0,0,,0.0
M1,tool_wear_machine,509,10.601984230802337,0,0,,
M2,calibration_drift_machine,509,10.244850212235912,0,0,,
M3,healthy_control_machine,509,10.11554368004655,0,0,,
M4,bearing_degradation_machine,509,11.357671331559207,0,0,,0.0
M1,tool_wear_machine,510,10.646211871462354,0,0,,
M2,calibration_drift_machine,510,10.267073469246933,0,0,,
M3,healthy_control_machine,510,10.102782654138569,0,0,,
M4,bearing_degradation_machine,510,11.412912105239153,0,0,,0.0
M1,tool_wear_machine,511,10.742958461297135,0,0,,
M2,calibration_drift_machine,511,9.858889793066991,0,0,,
M3,healthy_control_machine,511,10.152288227787022,0,0,,
M4,bearing_degradation_machine,511,11.465722343930722,0,0,,0.0
M1,tool_wear_machine,512,10.79917937672687,0,0,,
M2,calibration_drift_machine,512,9.97708388893721,0,0,,
M3,healthy_control_machine,512,10.137933470622158,0,0,,
M4,bearing_degradation_machine,512,11.528958618739185,0,0,,0.0
M1,tool_wear_machine,513,10.854924341628642,0,0,,
M2,calibration_drift_machine,513,10.232098923681376,0,0,,
M3,healthy_control_machine,513,9.758091238592332,0,0,,
M4,bearing_degradation_machine,513,11.612493042601178,0,0,,0.0
M1,tool_wear_machine,514,10.94172938305274,0,0,,
M2,calibration_drift_machine,514,10.253333990892916,0,0,,
M3,healthy_control_machine,514,10.001161348468516,0,0,,
M4,bearing_degradation_machine,514,11.671846912384543,0,0,,0.0
M1,tool_wear_machine,515,10.989594174755023,0,0,,
M2,calibration_drift_machine,515,10.268384139542178,0,0,,
M3,healthy_control_machine,515,10.011039775979839,0,0,,
M4,bearing_degradation_machine,515,11.752150207821249,0,0,,0.0
M1,tool_wear_machine,516,11.056973183988081,0,0,,
M2,calibration_drift_machine,516,10.005468031112514,0,0,,
M3,healthy_control_machine,516,10.039448383930688,0,0,,
M4,bearing_degradation_machine,516,11.832661666282494,0,0,,0.0
M1,tool_wear_machine,517,11.15067829435406,0,0,,
M2,calibration_drift_machine,517,9.766010632676526,0,0,,
M3,healthy_control_machine,517,9.705586174457412,0,0,,
M4,bearing_degradation_machine,517,11.86324153978432,0,0,,0.0
M1,tool_wear_machine,518,11.230392388942375,0,0,,
M2,calibration_drift_machine,518,10.24334928254388,0,0,,
M3,healthy_control_machine,518,9.870707175845466,0,0,,
M4,bearing_degradation_machine,518,11.928680154710703,0,0,,0.0
M1,tool_wear_machine,519,11.286309494287538,0,0,,
M2,calibration_drift_machine,519,10.031402808073302,0,0,,
M3,healthy_control_machine,519,10.132223927639322,0,0,,
M4,bearing_degradation_machine,519,11.97103252773138,0,0,,0.0
M1,tool_wear_machine,520,11.337798871182025,0,0,,
M2,calibration_drift_machine,520,9.912997069488364,0,0,,
M3,healthy_control_machine,520,10.084947808746037,0,0,,
M4,bearing_degradation_machine,520,12.023122378604262,0,0,,0.0
M1,tool_wear_machine,521,11.412017621651616,0,0,,
M2,calibration_drift_machine,521,10.073529637727868,0,0,,
M3,healthy_control_machine,521,10.026929011617636,0,0,,
M4,bearing_degradation_machine,521,12.104234187314585,0,0,,0.0
M1,tool_wear_machine,522,11.461660422603074,0,0,,
M2,calibration_drift_machine,522,9.992480701278385,0,0,,
M3,healthy_control_machine,522,9.777421845333654,0,0,,
M4,bearing_degradation_machine,522,12.147617669151785,0,0,,0.0
M1,tool_wear_machine,523,11.549017861883701,0,0,,
M2,calibration_drift_machine,523,10.015956965553874,0,0,,
M3,healthy_control_machine,523,9.739843212076298,0,0,,
M4,bearing_degradation_machine,523,12.177818018080224,0,0,,0.0
M1,tool_wear_machine,524,11.617959234398667,0,0,,
M2,calibration_drift_machine,524,9.816273478014013,0,0,,
M3,healthy_control_machine,524,9.813483217796044,0,0,,
M4,bearing_degradation_machine,524,12.217871672028277,0,0,,0.0
M1,tool_wear_machine,525,11.660946094490049,0,0,,
M2,calibration_drift_machine,525,10.020170158785527,0,0,,
M3,healthy_control_machine,525,10.116318005397037,0,0,,
M4,bearing_degradation_machine,525,12.274575940120032,0,0,,0.0
M1,tool_wear_machine,526,11.720705371139,0,0,,
M2,calibration_drift_machine,526,10.0266767992895,0,0,,
M3,healthy_control_machine,526,10.290957465064896,0,0,,
M4,bearing_degradation_machine,526,12.313613878294158,0,0,,0.0
M1,tool_wear_machine,527,11.789513467517303,0,0,,
M2,calibration_drift_machine,527,10.04747788242103,0,0,,
M3,healthy_control_machine,527,10.104512169297768,0,0,,
M4,bearing_degradation_machine,527,12.347185666960273,0,0,,0.0
M1,tool_wear_machine,528,11.864842083726675,0,0,,
M2,calibration_drift_machine,528,9.804872029027095,0,0,,
M3,healthy_control_machine,528,10.11246211656452,0,0,,
M4,bearing_degradation_machine,528,12.380491046187917,1,0,,0.0
M1,tool_wear_machine,529,11.953457631557713,0,0,,
M2,calibration_drift_machine,529,9.736964791175481,0,0,,
M3,healthy_control_machine,529,10.111614534361534,0,0,,
M4,bearing_degradation_machine,529,12.412164689024838,0,0,,0.0
M1,tool_wear_machine,530,12.033634306949963,0,0,,
M2,calibration_drift_machine,530,10.058269972009303,0,0,,
M3,healthy_control_machine,530,9.852488368076688,0,0,,
M4,bearing_degradation_machine,530,12.467339002857084,0,0,,0.0
M1,tool_wear_machine,531,12.085408363851235,0,0,,
M2,calibration_drift_machine,531,9.94946488059379,0,0,,
M3,healthy_control_machine,531,9.760371986333555,0,0,,
M4,bearing_degradation_machine,531,12.532508127055944,0,0,,0.0
M1,tool_wear_machine,532,12.12679118915563,0,0,,
M2,calibration_drift_machine,532,9.836520326161878,0,0,,
M3,healthy_control_machine,532,10.083557729908819,0,0,,
M4,bearing_degradation_machine,532,12.56802346293022,0,0,,0.0
M1,tool_wear_machine,533,12.20584086618499,0,0,,
M2,calibration_drift_machine,533,9.962288863027021,0,0,,
M3,healthy_control_machine,533,10.222800155404169,0,0,,
M4,bearing_degradation_machine,533,12.630058177979851,0,0,,0.0
M1,tool_wear_machine,534,12.300669737542487,0,0,,
M2,calibration_drift_machine,534,9.930120707460386,0,0,,
M3,healthy_control_machine,534,10.068501310191335,0,0,,
M4,bearing_degradation_machine,534,12.703860811882468,0,0,,0.0
M1,tool_wear_machine,535,12.380714669374516,1,0,,
M2,calibration_drift_machine,535,9.968043715186836,0,0,,
M3,healthy_control_machine,535,9.963679224615065,0,0,,
M4,bearing_degradation_machine,535,12.754465026774103,0,0,,0.0
M1,tool_wear_machine,536,12.427276023561085,0,0,,
M2,calibration_drift_machine,536,10.041689432881956,0,0,,
M3,healthy_control_machine,536,9.743544878826826,0,0,,
M4,bearing_degradation_machine,536,12.794384631592251,0,0,,0.0
M1,tool_wear_machine,537,12.500685125177784,0,0,,
M2,calibration_drift_machine,537,9.896165260152817,0,0,,
M3,healthy_control_machine,537,10.202156699706775,0,0,,
M4,bearing_degradation_machine,537,12.823648472251584,0,0,,0.0
M1,tool_wear_machine,538,12.587903673140655,0,0,,
M2,calibration_drift_machine,538,10.003485533555398,0,0,,
M3,healthy_control_machine,538,9.912907434058395,0,0,,
M4,bearing_degradation_machine,538,12.884429495927877,0,0,,0.0
M1,tool_wear_machine,539,12.64137861609989,0,0,,
M2,calibration_drift_machine,539,10.120776005253031,0,0,,
M3,healthy_control_machine,539,9.94279224498913,0,0,,
M4,bearing_degradation_machine,539,12.923174394254529,0,0,,0.0
M1,tool_wear_machine,540,12.728150517009325,0,0,,
M2,calibration_drift_machine,540,10.12236200022071,0,0,,
M3,healthy_control_machine,540,10.09718190367038,0,0,,
M4,bearing_degradation_machine,540,12.986487361303809,0,0,,0.0
M1,tool_wear_machine,541,12.812281759356942,0,0,,
M2,calibration_drift_machine,541,10.13236977439823,0,0,,
M3,healthy_control_machine,541,10.251922560478326,0,0,,
M4,bearing_degradation_machine,541,13.06044328868366,0,0,,0.0
M1,tool_wear_machine,542,12.85278304160727,0,0,,
M2,calibration_drift_machine,542,10.128632537222375,0,0,,
M3,healthy_control_machine,542,10.10306756215292,0,0,,
M4,bearing_degradation_machine,542,13.08851521651316,0,0,,0.0
M1,tool_wear_machine,543,12.9240947793272,0,0,,
M2,calibration_drift_machine,543,10.203998933946366,0,0,,
M3,healthy_control_machine,543,9.770534349472562,0,0,,
M4,bearing_degradation_machine,543,13.128241992494356,0,0,,0.0
M1,tool_wear_machine,544,12.998908491259149,0,0,,
M2,calibration_drift_machine,544,10.102152385626615,0,0,,
M3,healthy_control_machine,544,9.901870211090506,0,0,,
M4,bearing_degradation_machine,544,13.17378018733376,0,0,,0.0
M1,tool_wear_machine,545,13.058140661267538,0,0,,
M2,calibration_drift_machine,545,9.962820194018589,0,0,,
M3,healthy_control_machine,545,9.79434139905654,0,0,,
M4,bearing_degradation_machine,545,13.230532519172804,0,0,,0.0
M1,tool_wear_machine,546,13.127456956820218,0,0,,
M2,calibration_drift_machine,546,10.290158379843264,0,0,,
M3,healthy_control_machine,546,9.895973143448805,0,0,,
M4,bearing_degradation_machine,546,13.261687182729563,0,0,,0.0
M1,tool_wear_machine,547,13.177340021636796,0,0,,
M2,calibration_drift_machine,547,9.82009252674962,0,0,,
M3,healthy_control_machine,547,9.743337608963486,0,0,,
M4,bearing_degradation_machine,547,13.293788936559576,0,0,,0.0
M1,tool_wear_machine,548,13.245959536559486,0,0,,
M2,calibration_drift_machine,548,10.07287865359407,0,0,,
M3,healthy_control_machine,548,9.914507997056342,0,0,,
M4,bearing_degradation_machine,548,13.357785851368654,0,0,,0.0
M1,tool_wear_machine,549,13.33892972600017,0,0,,
M2,calibration_drift_machine,549,10.046726248864545,0,0,,
M3,healthy_control_machine,549,9.74413801252946,0,0,,
M4,bearing_degradation_machine,549,13.438288670263464,0,0,,0.0
M1,tool_wear_machine,550,13.423763204705487,0,0,,
M2,calibration_drift_machine,550,10.202704828543311,1,0,,
M3,healthy_control_machine,550,9.85399701393755,0,0,,
M4,bearing_degradation_machine,550,13.518704344287563,0,0,,0.0
M1,tool_wear_machine,551,13.523564201381568,0,0,,
M2,calibration_drift_machine,551,9.91317378593159,1,0,,
M3,healthy_control_machine,551,10.03250875326928,0,0,,
M4,bearing_degradation_machine,551,13.57679757895242,0,0,,0.0
M1,tool_wear_machine,552,13.567906784973214,0,0,,
M2,calibration_drift_machine,552,10.25338466529015,0,0,,
M3,healthy_control_machine,552,10.032435030076126,0,0,,
M4,bearing_degradation_machine,552,13.605097122319297,0,0,,0.0
M1,tool_wear_machine,553,13.66392751934119,0,0,,
M2,calibration_drift_machine,553,9.784675670979594,1,0,,
M3,healthy_control_machine,553,9.752544737791743,0,0,,
M4,bearing_degradation_machine,553,13.684315643772146,0,0,,0.0
M1,tool_wear_machine,554,13.748084732972101,0,0,,
M2,calibration_drift_machine,554,10.059658325216573,0,0,,
M3,healthy_control_machine,554,9.881584204382088,0,0,,
M4,bearing_degradation_machine,554,13.721179494611311,0,0,,0.0
M1,tool_wear_machine,555,13.803806833242515,0,0,,
M2,calibration_drift_machine,555,9.817864789133672,0,0,,
M3,healthy_control_machine,555,9.934922259760977,0,0,,
M4,bearing_degradation_machine,555,13.786107196434907,0,0,,0.0
M1,tool_wear_machine,556,13.87404016104999,0,0,,
M2,calibration_drift_machine,556,9.894662937181039,0,0,,
M3,healthy_control_machine,556,9.904628723698375,0,0,,
M4,bearing_degradation_machine,556,13.864355912196892,1,0,,0.0
M1,tool_wear_machine,557,13.970725165862603,0,0,,
M2,calibration_drift_machine,557,10.254531060905595,1,0,,
M3,healthy_control_machine,557,10.029359514699603,0,0,,
M4,bearing_degradation_machine,557,13.916373608352504,0,0,,0.0
M1,tool_wear_machine,558,14.024739991915943,0,0,,
M2,calibration_drift_machine,558,9.773831274154196,0,0,,
M3,healthy_control_machine,558,9.76918065420343,0,0,,
M4,bearing_degradation_machine,558,13.984663366542023,0,0,,0.0
M1,tool_wear_machine,559,14.070943688113747,0,0,,
M2,calibration_drift_machine,559,10.009567527115253,0,0,,
M3,healthy_control_machine,559,10.243566380755759,0,0,,
M4,bearing_degradation_machine,559,14.032511110093317,0,0,,0.0
M1,tool_wear_machine,560,14.167589375269568,0,0,,
M2,calibration_drift_machine,560,9.757033922099538,0,0,,
M3,healthy_control_machine,560,9.823721629541067,0,0,,
M4,bearing_degradation_machine,560,14.069375140432626,0,0,,0.0
M1,tool_wear_machine,561,14.241688524334243,0,0,,
M2,calibration_drift_machine,561,9.978813681067098,0,0,,
M3,healthy_control_machine,561,10.199297472237472,0,0,,
M4,bearing_degradation_machine,561,14.104008995917917,0,0,,0.0
M1,tool_wear_machine,562,14.31142775958724,0,0,,
M2,calibration_drift_machine,562,9.838809227920091,0,0,,
M3,healthy_control_machine,562,9.733199432298008,0,0,,
M4,bearing_degradation_machine,562,14.13252424618494,0,0,,0.0
M1,tool_wear_machine,563,14.372898229105731,1,0,,
M2,calibration_drift_machine,563,9.719196676086595,0,0,,
M3,healthy_control_machine,563,10.021313149651577,0,0,,
M4,bearing_degradation_machine,563,14.197135809870485,0,0,,0.0
M1,tool_wear_machine,564,14.445875567172093,0,0,,
M2,calibration_drift_machine,564,10.193588756316334,0,0,,
M3,healthy_control_machine,564,9.889961460896448,0,0,,
M4,bearing_degradation_machine,564,14.233563557762547,0,0,,0.0
M1,tool_wear_machine,565,14.528239054050374,0,0,,
M2,calibration_drift_machine,565,10.23095604810698,0,0,,
M3,healthy_control_machine,565,9.861471851582806,0,0,,
M4,bearing_degradation_machine,565,14.264035709239447,0,0,,0.0
M1,tool_wear_machine,566,14.62107808869825,0,0,,
M2,calibration_drift_machine,566,9.729579797445503,1,0,,
M3,healthy_control_machine,566,10.10834985575126,0,0,,
M4,bearing_degradation_machine,566,14.298406378932501,0,0,,0.0
M1,tool_wear_machine,567,14.717501910734981,0,0,,
M2,calibration_drift_machine,567,10.21809487027769,0,0,,
M3,healthy_control_machine,567,10.19308087555252,0,0,,
M4,bearing_degradation_machine,567,14.35982286637845,0,0,,0.0
M1,tool_wear_machine,568,14.779062250165929,0,0,,
M2,calibration_drift_machine,568,10.08460363439242,0,0,,
M3,healthy_control_machine,568,9.928845285941874,0,0,,
M4,bearing_degradation_machine,568,14.422819717521289,0,0,,0.0
M1,tool_wear_machine,569,14.855243081967805,0,0,,
M2,calibration_drift_machine,569,10.017885434242032,0,0,,
M3,healthy_control_machine,569,9.790186373490382,0,0,,
M4,bearing_degradation_machine,569,14.500037061692407,1,0,,0.0
M1,tool_wear_machine,570,14.91173682146323,1,0,,
M2,calibration_drift_machine,570,10.237060017439747,0,0,,
M3,healthy_control_machine,570,9.796982616270755,0,0,,
M4,bearing_degradation_machine,570,14.556946939791612,0,0,,0.0
M1,tool_wear_machine,571,14.963757210729018,0,0,,
M2,calibration_drift_machine,571,9.831833650066239,0,0,,
M3,healthy_control_machine,571,10.170371510858704,0,0,,
M4,bearing_degradation_machine,571,14.629309576335025,0,0,,0.0
M1,tool_wear_machine,572,15.010765457193054,0,0,,
M2,calibration_drift_machine,572,9.97319724988516,0,0,,
M3,healthy_control_machine,572,10.132160754368437,0,0,,
M4,bearing_degradation_machine,572,14.662671811460172,0,0,,0.0
M1,tool_wear_machine,573,15.092376047415833,1,0,,
M2,calibration_drift_machine,573,9.968902508212791,0,0,,
M3,healthy_control_machine,573,10.106244227595068,0,0,,
M4,bearing_degradation_machine,573,14.717171749925699,0,0,,0.0
M1,tool_wear_machine,574,15.18045717091205,0,0,,
M2,calibration_drift_machine,574,9.943649279535862,0,0,,
M3,healthy_control_machine,574,10.01466180751465,0,0,,
M4,bearing_degradation_machine,574,14.764966488532888,0,0,,0.0
M1,tool_wear_machine,575,15.236740054616824,0,0,,
M2,calibration_drift_machine,575,10.283827209708496,0,0,,
M3,healthy_control_machine,575,9.724586933349935,0,0,,
M4,bearing_degradation_machine,575,14.818221732681195,0,0,,0.0
M1,tool_wear_machine,576,15.284378767341629,0,0,,
M2,calibration_drift_machine,576,10.115901616152307,0,0,,
M3,healthy_control_machine,576,9.901787636502974,0,0,,
M4,bearing_degradation_machine,576,14.87313802226669,0,0,,0.0
M1,tool_wear_machine,577,15.382317957827613,1,0,,
M2,calibration_drift_machine,577,9.900020702869938,0,0,,
M3,healthy_control_machine,577,9.961353494807625,0,0,,
M4,bearing_degradation_machine,577,14.942170533529834,0,0,,0.0
M1,tool_wear_machine,578,15.444502226479973,0,0,,
M2,calibration_drift_machine,578,9.785106638570191,0,0,,
M3,healthy_control_machine,578,10.109841745114075,0,0,,
M4,bearing_degradation_machine,578,15.023404490338308,0,0,,0.0
M1,tool_wear_machine,579,15.519654009511648,0,0,,
M2,calibration_drift_machine,579,10.243193097025653,1,0,,
M3,healthy_control_machine,579,9.96445296606479,0,0,,
M4,bearing_degradation_machine,579,15.097113250042625,0,0,,0.0
M1,tool_wear_machine,580,15.57156658104374,0,0,,
M2,calibration_drift_machine,580,10.162247072241186,0,0,,
M3,healthy_control_machine,580,10.284245549223096,0,0,,
M4,bearing_degradation_machine,580,15.147974551126017,0,0,,0.0
M1,tool_wear_machine,581,15.628965824602389,0,0,,
M2,calibration_drift_machine,581,10.092964662740393,0,0,,
M3,healthy_control_machine,581,9.776161634604506,0,0,,
M4,bearing_degradation_machine,581,15.224546410916478,0,0,,0.0
M1,tool_wear_machine,582,15.709853461353418,0,0,,
M2,calibration_drift_machine,582,10.278290596712909,0,0,,
M3,healthy_control_machine,582,9.772162577877165,0,0,,
M4,bearing_degradation_machine,582,15.288658349348541,0,0,,0.0
M1,tool_wear_machine,583,15.769109587652586,0,0,,
M2,calibration_drift_machine,583,10.194281049952323,1,0,,
M3,healthy_control_machine,583,10.177043728708698,0,0,,
M4,bearing_degradation_machine,583,15.35653079517564,0,0,,0.0
M1,tool_wear_machine,584,15.834347401865315,0,0,,
M2,calibration_drift_machine,584,9.917913474229735,1,0,,
M3,healthy_control_machine,584,9.961728650272027,0,0,,
M4,bearing_degradation_machine,584,15.430228671304555,0,0,,0.0
M1,tool_wear_machine,585,15.888507877684738,0,0,,
M2,calibration_drift_machine,585,9.756861082620757,1,0,,
M3,healthy_control_machine,585,9.741394005226276,0,0,,
M4,bearing_degradation_machine,585,15.474402029621984,0,0,,0.0
M1,tool_wear_machine,586,15.98091136515929,0,0,,
M2,calibration_drift_machine,586,9.824369513529842,0,0,,
M3,healthy_control_machine,586,10.106382375578885,0,0,,
M4,bearing_degradation_machine,586,15.534725215421648,0,0,,0.0
M1,tool_wear_machine,587,16.06075581243128,0,0,,
M2,calibration_drift_machine,587,9.73512196004803,0,0,,
M3,healthy_control_machine,587,9.804406268809675,0,0,,
M4,bearing_degradation_machine,587,15.563612147394561,0,0,,0.0
M1,tool_wear_machine,588,16.118462344042335,0,0,,
M2,calibration_drift_machine,588,9.815548979475118,1,0,,
M3,healthy_control_machine,588,9.909937278188439,0,0,,
M4,bearing_degradation_machine,588,15.611746563487682,0,0,,0.0
M1,tool_wear_machine,589,16.206279194283276,0,0,,
M2,calibration_drift_machine,589,10.028812898337481,0,0,,
M3,healthy_control_machine,589,10.07747054718056,0,0,,
M4,bearing_degradation_machine,589,15.67951626641673,0,0,,0.0
M1,tool_wear_machine,590,16.259247343021933,0,0,,
M2,calibration_drift_machine,590,10.178681423325164,0,0,,
M3,healthy_control_machine,590,9.706402076203698,0,0,,
M4,bearing_degradation_machine,590,15.730635272691227,0,0,,0.0
M1,tool_wear_machine,591,16.3043833161913,0,0,,
M2,calibration_drift_machine,591,9.713191913223595,0,0,,
M3,healthy_control_machine,591,10.094271303436765,0,0,,
M4,bearing_degradation_machine,591,15.792878984443504,0,0,,0.0
M1,tool_wear_machine,592,16.375622637415344,0,0,,
M2,calibration_drift_machine,592,9.953467474018527,0,0,,
M3,healthy_control_machine,592,9.901334321017995,0,0,,
M4,bearing_degradation_machine,592,15.86979809671222,1,0,,0.0
M1,tool_wear_machine,593,16.42009326512446,0,0,,
M2,calibration_drift_machine,593,10.115925725331321,1,0,,
M3,healthy_control_machine,593,10.16279388593011,0,0,,
M4,bearing_degradation_machine,593,15.932388993538781,0,0,,0.0
M1,tool_wear_machine,594,16.502613868322392,0,0,,
M2,calibration_drift_machine,594,9.820681925554226,1,0,,
M3,healthy_control_machine,594,9.951069698305275,0,0,,
M4,bearing_degradation_machine,594,15.987087210567248,0,0,,0.0
M1,tool_wear_machine,595,16.594630330892223,0,0,,
M2,calibration_drift_machine,595,9.996989676827477,1,0,,
M3,healthy_control_machine,595,9.823644267962305,0,0,,
M4,bearing_degradation_machine,595,16.018727254748384,0,0,,0.0
M1,tool_wear_machine,596,16.67929242315046,0,0,,
M2,calibration_drift_machine,596,9.959083060471547,0,0,,
M3,healthy_control_machine,596,10.264579472705677,0,0,,
M4,bearing_degradation_machine,596,16.072633933976675,0,0,,0.0
M1,tool_wear_machine,597,16.77737677332504,0,0,,
M2,calibration_drift_machine,597,9.719695299291544,0,0,,
M3,healthy_control_machine,597,10.198019610176845,0,0,,
M4,bearing_degradation_machine,597,16.14837051157262,0,0,,0.0
M1,tool_wear_machine,598,16.82047791411971,0,0,,
M2,calibration_drift_machine,598,9.779562394448087,0,0,,
M3,healthy_control_machine,598,10.010272532868,0,0,,
M4,bearing_degradation_machine,598,16.201421127465927,0,0,,0.0
M1,tool_wear_machine,599,16.884291277705053,0,0,,
M2,calibration_drift_machine,599,9.932879848601349,1,0,,
M3,healthy_control_machine,599,10.045300611081435,0,0,,
M4,bearing_degradation_machine,599,16.258257067962123,0,0,,0.0
M1,tool_wear_machine,600,10.0,0,1,tool_replacement,
M2,calibration_drift_machine,600,9.754117420120147,0,1,recalibration,
M3,healthy_control_machine,600,10.275541261194293,0,1,routine_check,
M4,bearing_degradation_machine,600,10.0,0,1,bearing_replacement,0.0
M1,tool_wear_machine,601,10.209826511122735,0,0,,
M2,calibration_drift_machine,601,10.02303051213786,0,0,,
M3,healthy_control_machine,601,9.702231796490835,0,0,,
M4,bearing_degradation_machine,601,10.0565444976098,0,0,,0.0
M1,tool_wear_machine,602,10.353859310366243,0,0,,
M2,calibration_drift_machine,602,10.042409905043186,0,0,,
M3,healthy_control_machine,602,10.043097262709615,0,0,,
M4,bearing_degradation_machine,602,10.097315959356202,0,0,,0.0
M1,tool_wear_machine,603,10.529413187100554,0,0,,
M2,calibration_drift_machine,603,10.052621937004886,0,0,,
M3,healthy_control_machine,603,10.276899807542287,0,0,,
M4,bearing_degradation_machine,603,10.150521294397288,0,0,,0.0
M1,tool_wear_machine,604,10.767137341079131,0,0,,
M2,calibration_drift_machine,604,10.113465448892095,0,0,,
M3,healthy_control_machine,604,9.770485539325895,0,0,,
M4,bearing_degradation_machine,604,10.216238234459055,0,0,,0.0
M1,tool_wear_machine,605,11.002847351425963,0,0,,
M2,calibration_drift_machine,605,9.897984937174165,0,0,,
M3,healthy_control_machine,605,9.862229941186394,0,0,,
M4,bearing_degradation_machine,605,10.299992069760052,0,0,,0.0
M1,tool_wear_machine,606,11.162470615381517,0,0,,
M2,calibration_drift_machine,606,9.802661487048042,0,0,,
M3,healthy_control_machine,606,9.751120286535798,0,0,,
M4,bearing_degradation_machine,606,10.364596832438767,0,0,,0.0
M1,tool_wear_machine,607,11.412176170868232,0,0,,
M2,calibration_drift_machine,607,10.00832550086694,0,0,,
M3,healthy_control_machine,607,10.186181979474,0,0,,
M4,bearing_degradation_machine,607,10.418841324110565,0,0,,0.0
M1,tool_wear_machine,608,11.562801864100122,0,0,,
M2,calibration_drift_machine,608,9.885594534614933,0,0,,
M3,healthy_control_machine,608,9.792018896449447,0,0,,
M4,bearing_degradation_machine,608,10.446864300319158,0,0,,0.0
M1,tool_wear_machine,609,11.811070117413832,0,0,,
M2,calibration_drift_machine,609,9.851321441295598,0,0,,
M3,healthy_control_machine,609,9.974389965935693,0,0,,
M4,bearing_degradation_machine,609,10.500194415066678,0,0,,0.0
M1,tool_wear_machine,610,12.011010458345405,0,0,,
M2,calibration_drift_machine,610,10.08109419331836,0,0,,
M3,healthy_control_machine,610,10.03422855171534,0,0,,
M4,bearing_degradation_machine,610,10.55850919649795,0,0,,0.0
M1,tool_wear_machine,611,12.236463840383376,0,0,,
M2,calibration_drift_machine,611,10.095493326760081,0,0,,
M3,healthy_control_machine,611,10.181827314805528,0,0,,
M4,bearing_degradation_machine,611,10.608243998076984,0,0,,0.0
M1,tool_wear_machine,612,12.429475330629355,0,0,,
M2,calibration_drift_machine,612,10.056223469770861,0,0,,
M3,healthy_control_machine,612,9.802318233636266,0,0,,
M4,bearing_degradation_machine,612,10.672988179220441,0,0,,0.0
M1,tool_wear_machine,613,12.630144287835776,0,0,,
M2,calibration_drift_machine,613,9.93265859711785,0,0,,
M3,healthy_control_machine,613,10.216637761887831,0,0,,
M4,bearing_degradation_machine,613,10.73893440541802,0,0,,0.0
M1,tool_wear_machine,614,12.909447046254282,0,0,,
M2,calibration_drift_machine,614,9.982194428762323,0,0,,
M3,healthy_control_machine,614,10.00784633102083,0,0,,
M4,bearing_degradation_machine,614,10.814386288436944,0,0,,0.0
M1,tool_wear_machine,615,13.124783061120606,0,0,,
M2,calibration_drift_machine,615,10.093229919678071,0,0,,
M3,healthy_control_machine,615,10.216739336356232,0,0,,
M4,bearing_degradation_machine,615,10.86767292171472,0,0,,0.0
M1,tool_wear_machine,616,13.320046749083458,0,0,,
M2,calibration_drift_machine,616,9.763655229968771,0,0,,
M3,healthy_control_machine,616,10.274996611888833,0,0,,
M4,bearing_degradation_machine,616,10.89651283773584,0,0,,0.0
M1,tool_wear_machine,617,13.443719039007336,0,0,,
M2,calibration_drift_machine,617,10.217400949863839,0,0,,
M3,healthy_control_machine,617,10.104531779468438,0,0,,
M4,bearing_degradation_machine,617,10.926461592928467,0,0,,0.0
M1,tool_wear_machine,618,13.672891239565516,0,0,,
M2,calibration_drift_machine,618,9.955001448473919,0,0,,
M3,healthy_control_machine,618,10.021715367569323,0,0,,
